Title,Artists,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,cluster_id,cluster_label,style_description
The Man,Taylor Swift,0.6225143197718509,0.10016692914924664,0.12300868176226923,-0.5869031821601155,-0.6474362921039838,-0.1513962023033052,0.550855663249324,7,C7,Danceability / Loudness / Valence
Myself,Post Malone,-1.5659441218219743,0.3670884535937944,0.4520090927809273,-0.7714439519469112,-0.5420728651749778,-0.1513962023033052,-0.4574355107052487,0,C0,Loudness
Adria,RAF Camora,0.4989136768911364,0.9816287075475221,-0.07844820523557156,-0.5869031821601155,0.9203715005996272,-0.07261235480322092,0.7365935110830611,7,C7,Danceability / Loudness / Valence
Ronin,"Bushido, Animus",-1.834957285738823,1.5651315749379295,0.004747300999031637,1.9772422506669396,-0.8118032381132334,-0.1513962023033052,0.8029284567379669,3,C3,Danceability / Speechiness / Valence
I Know,Post Malone,-0.18452517197869572,-0.24124432304726878,-0.0420071983724809,-0.3732243960911943,1.122669280303319,-0.1513962023033052,-1.08982865928202,1,C1,Danceability
September,"Earth, Wind & Fire",0.011781731420085276,1.6706586892532163,0.6386833071833634,-0.8102946403230786,-0.2006953619249979,-0.1513962023033052,2.0942487321534724,7,C7,Danceability / Loudness / Valence
"Go Loko (feat. Tyga, Jon Z)",YG,1.3713888031079438,0.17465665690121362,0.1278216449328661,-0.6548918868184086,0.39776890303175694,-0.1513962023033052,-1.6691538513348667,1,C1,Danceability
God Is A Dancer (with Mabel),Tiësto,0.6007024416164307,0.6526324099763345,0.5640823780391118,-0.314948363526943,-0.8708067571934769,-0.1513962023033052,1.4353216053147384,7,C7,Danceability / Loudness / Valence
Kein Plan,"Loreda, MERO",1.3568475510043303,0.3546734989684665,0.176638842806063,-0.6646045589124505,-0.6811525887212658,-0.11988266330327149,1.2009381306674038,7,C7,Danceability / Loudness / Valence
Esagono (feat. Salmo),"Gemitaiz, MadMan",0.9860456223621868,0.5967651141623592,-0.29365641557797484,0.8991356482282913,-0.5589310134836187,-0.1513962023033052,0.926753688627125,7,C7,Danceability / Loudness / Valence
Fuori E Dentro (feat. tha Supreme),"Gemitaiz, MadMan",1.6549432191284064,-0.37160134661321104,-0.567995316301997,0.04442050395260633,-0.5041420314805355,-0.1513962023033052,0.1307343407682521,1,C1,Danceability
Genick,Loreda,1.6694844712320198,-0.38401630123853886,-0.4975197841611141,-0.314948363526943,0.41041251426323766,-0.1513962023033052,0.39165179367754915,7,C7,Danceability / Loudness / Valence
Nur mit Dir (feat. Xavier idoo),Shirin David,0.32441865164777484,-0.768879894623701,-1.8076771158143072,0.7243075505355376,-0.019470267607107333,-0.1513962023033052,-0.6785519962216026,1,C1,Danceability
Pin the Grede,blink-182,-0.9261290292629826,1.7141110304418636,0.49945115831966796,-0.4120750844673618,-0.959312035813842,-0.1513962023033052,1.0196226125439936,7,C7,Danceability / Loudness / Valence
I Forgot That You Existed,Taylor Swift,-0.1990664240823092,-2.022790311781811,-1.6488493311846102,3.929489341569357,0.2839764019484302,-0.1513962023033052,0.14400132989923334,3,C3,Danceability / Speechiness / Valence
Internet,Post Malone,-1.6168385041846214,-0.9488967366909545,-0.179520431818106,-0.8102946403230786,2.572470034846443,-0.1513962023033052,-1.3595907716119717,4,C4,Acousticness
Paradise,Bazzi,1.1096462652429013,0.013262246771951806,-0.24896461470814668,-0.6451792147243668,-0.6221490696410223,-0.1513962023033052,0.3651178154155867,7,C7,Danceability / Loudness / Valence
Pure Water (with Migos),Mustard,-0.068195155149788,-0.5143733248044804,0.0013094701628910098,0.1221218807049414,-0.23862619561944015,-0.1513962023033052,-1.6426198730729042,1,C1,Danceability
Wanted,OneRepublic,-0.16998391987508227,-0.6695602576210783,-0.35656871987934835,-0.45092577284352925,-0.2807715663910425,-0.1513962023033052,0.8957973806548355,7,C7,Danceability / Loudness / Valence
